Rk,Player,Age,Team_adv,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Season,RookieSeason,Team_sl,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Impact_PC1
253.0,Jeremiah Robinson-Earl,21.0,OKC,C,49.0,36.0,1087.0,11.7,0.526,0.509,0.167,7.0,19.1,13.0,6.7,1.3,1.3,10.1,15.4,0.4,1.0,1.5,0.066,-1.9,-0.4,-2.2,-0.1,,2021-22,2021-22,OKC,5,25.3,12.0,4.8,9.6,0.5,1.2,3.6,0.333,1.2,1.8,0.667,3.2,4.2,7.4,1.8,1.4,0.8,1.8,2.6,0.3948473651953472
276.0,Kessler Edwards,21.0,BRK,SF,48.0,23.0,987.0,8.3,0.516,0.509,0.071,5.0,13.8,9.5,4.1,1.4,2.2,13.2,13.8,-0.2,0.9,0.6,0.031,-3.1,-0.8,-3.8,-0.5,,2021-22,2021-22,BRK,4,22.9,7.0,2.0,5.8,0.348,1.0,3.3,0.308,2.0,2.3,0.889,0.8,2.8,3.5,0.3,0.5,1.3,0.8,1.0,-0.1622927053657941
284.0,Joshua Primo,19.0,SAS,SF,50.0,16.0,965.0,7.1,0.487,0.507,0.219,3.5,8.9,6.1,10.6,1.0,2.0,16.1,15.4,-0.6,0.6,0.0,0.001,-3.8,-1.1,-5.0,-0.7,,2021-22,2021-22,SAS,2,24.8,14.5,5.5,16.5,0.333,2.5,8.0,0.313,1.0,1.5,0.667,0.5,3.0,3.5,2.5,1.0,1.5,2.0,4.0,-0.4968807964563737
305.0,Trendon Watford,21.0,POR,SF,48.0,10.0,869.0,15.8,0.59,0.142,0.352,7.0,18.6,12.6,14.6,1.4,3.2,12.5,17.6,1.4,0.5,1.9,0.104,-1.4,-0.4,-1.7,0.1,,2021-22,2021-22,POR,4,22.1,5.8,2.0,4.8,0.421,0.3,1.0,0.25,1.5,2.3,0.667,0.3,4.3,4.5,2.0,0.5,1.3,1.8,4.0,0.9147282108689015
306.0,Trey Murphy,21.0,NOP,SF,62.0,1.0,864.0,12.5,0.558,0.671,0.184,5.9,13.1,9.4,6.2,1.3,0.8,5.1,15.7,1.3,0.6,1.9,0.104,0.2,-1.4,-1.2,0.2,,2021-22,2021-22,NOP,4,28.2,16.3,6.0,10.8,0.558,2.8,6.3,0.44,1.5,1.5,1.0,2.0,5.0,7.0,2.8,1.8,1.3,0.8,0.8,0.7168700702265486
311.0,Jose Alvarado,23.0,NOP,PG,54.0,1.0,834.0,16.4,0.52,0.374,0.18,3.2,10.2,6.6,26.9,4.2,0.8,11.2,18.4,1.0,1.1,2.1,0.121,-0.5,2.4,1.9,0.8,,2021-22,2021-22,NOP,5,14.1,4.4,1.8,5.2,0.346,0.6,2.4,0.25,0.2,0.2,1.0,0.2,1.6,1.8,2.0,1.4,0.4,0.6,1.6,1.3704929703465514
319.0,Quentin Grimes,21.0,NYK,SG,46.0,6.0,786.0,10.7,0.565,0.804,0.081,3.2,9.8,6.4,8.5,2.0,1.4,10.3,15.1,0.6,0.9,1.4,0.087,-1.2,0.9,-0.3,0.3,,2021-22,2021-22,NYK,6,32.8,15.3,5.3,12.8,0.416,3.7,9.0,0.407,1.0,1.5,0.667,0.8,5.5,6.3,3.0,0.5,0.7,1.5,3.2,0.5915328839898868
332.0,Terry Taylor,22.0,IND,PF,33.0,7.0,714.0,19.0,0.656,0.173,0.232,14.6,12.2,13.4,8.6,1.0,1.0,8.7,15.9,2.2,0.2,2.4,0.16,2.1,-2.8,-0.6,0.2,,2021-22,2021-22,IND,3,16.8,7.3,3.3,4.7,0.714,0.3,0.3,1.0,0.3,0.7,0.5,3.3,2.3,5.7,0.7,0.3,0.0,0.7,1.7,1.504177836048461
334.0,Omer Yurtseven,23.0,MIA,C,56.0,12.0,706.0,17.4,0.546,0.045,0.247,13.9,33.0,23.6,11.0,1.2,3.0,13.0,19.9,0.8,1.4,2.1,0.145,-1.4,0.4,-1.0,0.2,,2021-22,2021-22,MIA,3,30.8,20.0,8.0,16.7,0.48,1.0,3.7,0.273,3.0,3.7,0.818,3.7,6.0,9.7,1.7,1.3,2.7,1.7,3.0,1.2814446840177067
337.0,Keon Johnson,19.0,2TM,SG,37.0,12.0,697.0,8.7,0.453,0.368,0.188,3.7,9.1,6.3,16.3,2.0,1.7,13.5,21.2,-0.8,0.4,-0.5,-0.031,-4.0,-2.0,-5.9,-0.7,,2021-22,2021-22,LAC,5,24.9,8.6,3.4,11.8,0.288,1.0,5.0,0.2,0.8,1.4,0.571,2.0,3.2,5.2,1.8,0.8,0.6,1.6,2.2,-0.6050283253972706
339.0,Dalano Banton,22.0,TOR,PG,64.0,1.0,696.0,10.0,0.463,0.252,0.218,5.6,14.1,9.7,19.8,2.0,1.4,19.3,16.9,-0.4,0.8,0.4,0.03,-3.5,0.4,-3.1,-0.2,,2021-22,2021-22,TOR,5,22.2,7.8,3.4,9.4,0.362,0.0,2.4,0.0,1.0,2.4,0.417,0.6,5.8,6.4,2.6,2.0,1.4,3.0,2.0,0.02440021038341
346.0,Greg Brown,20.0,POR,SF,48.0,6.0,640.0,11.0,0.515,0.321,0.342,6.3,17.3,11.6,8.1,2.0,3.7,14.1,17.2,-0.1,0.5,0.4,0.029,-4.0,-0.7,-4.7,-0.4,,2021-22,2021-22,POR,5,19.4,9.0,4.0,7.0,0.571,0.6,2.4,0.25,0.4,0.6,0.667,1.4,4.0,5.4,0.0,0.6,1.4,1.8,3.0,-0.055077859322105
356.0,Moses Moody,19.0,GSW,SG,52.0,11.0,607.0,10.5,0.573,0.601,0.197,3.2,11.0,7.2,5.3,0.6,1.6,6.1,15.2,0.6,0.7,1.3,0.101,-1.4,-1.1,-2.5,-0.1,,2021-22,2021-22,GOS,4,24.2,16.3,6.0,13.5,0.444,2.5,6.8,0.37,1.8,2.3,0.778,0.5,2.3,2.8,1.0,1.3,0.5,2.0,2.0,0.4341948480626967
362.0,Keifer Sykes,28.0,IND,PG,32.0,11.0,566.0,5.9,0.456,0.474,0.089,1.5,7.4,4.4,14.9,1.0,0.6,14.3,17.4,-0.5,0.1,-0.5,-0.04,-4.4,-2.4,-6.9,-0.7,,2021-22,2021-22,IND,5,22.1,8.0,3.4,6.2,0.548,1.2,2.8,0.429,0.0,0.2,0.0,0.2,1.6,1.8,2.0,1.0,0.0,1.2,3.2,-0.9457852516932398
364.0,Jericho Sims,23.0,NYK,PF,41.0,5.0,555.0,11.6,0.674,0.0,0.537,11.6,21.3,16.4,5.3,1.0,3.9,23.1,6.9,0.7,0.8,1.5,0.128,-2.8,1.1,-1.7,0.0,,2021-22,2021-22,NYK,5,28.0,8.2,3.4,4.2,0.81,0.0,0.2,0.0,1.4,2.4,0.583,2.2,6.0,8.2,1.0,0.2,1.0,1.2,3.4,0.7107147332343738
368.0,Isaiah Jackson,20.0,IND,C,36.0,15.0,541.0,20.5,0.607,0.078,0.427,12.2,18.7,15.4,2.9,2.3,8.4,14.0,22.5,0.7,0.7,1.4,0.126,-1.6,0.0,-1.6,0.0,,2021-22,2021-22,IND,5,16.5,9.2,3.6,8.6,0.419,0.2,1.4,0.143,1.8,2.4,0.75,2.2,3.4,5.6,1.0,1.0,3.0,1.6,3.4,1.3703792888524349
395.0,Sandro Mamukelashvili,22.0,MIL,PF,41.0,3.0,407.0,14.7,0.618,0.452,0.191,9.3,12.0,10.7,7.4,1.1,2.1,10.7,14.6,0.8,0.3,1.1,0.135,0.6,-1.0,-0.3,0.2,,2021-22,2021-22,MIL,5,26.5,11.2,3.8,9.0,0.422,0.6,2.4,0.25,3.0,3.6,0.833,3.6,5.0,8.6,2.2,1.4,0.6,2.4,1.2,1.1020417323655631
397.0,Day'Ron Sharpe,20.0,BRK,PF,32.0,8.0,391.0,20.7,0.593,0.047,0.275,23.2,21.4,22.3,6.7,1.2,3.4,15.2,21.7,0.8,0.5,1.2,0.152,-0.3,-2.5,-2.8,-0.1,,2021-22,2021-22,BRK,4,20.2,7.8,2.8,6.0,0.458,0.0,0.5,0.0,2.3,3.8,0.6,3.8,4.5,8.3,1.0,0.5,1.3,2.0,3.3,1.38940499194965
398.0,Luka Garza,23.0,DET,C,32.0,5.0,389.0,15.6,0.535,0.333,0.415,15.3,12.3,13.9,8.3,1.1,1.4,9.4,21.1,0.5,0.2,0.8,0.093,-0.5,-2.0,-2.5,-0.1,,2021-22,2021-22,DET,5,21.2,15.0,5.2,10.0,0.52,1.6,4.0,0.4,3.0,3.8,0.789,3.8,5.8,9.6,1.8,0.4,1.0,1.6,3.4,0.7762785723402414
402.0,Miles McBride,21.0,NYK,PG,40.0,2.0,372.0,6.1,0.393,0.63,0.111,1.1,11.2,6.1,15.9,1.9,0.3,4.2,13.9,-0.1,0.4,0.2,0.032,-5.5,1.0,-4.5,-0.2,,2021-22,2021-22,NYK,6,27.7,15.2,5.5,10.3,0.532,3.0,6.0,0.5,1.2,1.3,0.875,0.8,2.7,3.5,3.5,1.3,0.2,1.3,3.7,-0.3860233551329312
407.0,Santi Aldama,21.0,MEM,PF,32.0,0.0,360.0,10.2,0.452,0.364,0.242,9.4,16.1,12.6,7.7,0.8,2.5,9.9,18.4,-0.1,0.4,0.3,0.044,-4.2,-1.5,-5.7,-0.3,,2021-22,2021-22,MEM,4,21.6,6.3,2.0,10.8,0.186,0.5,5.0,0.1,1.8,2.5,0.7,2.0,4.8,6.8,2.0,0.0,0.5,1.0,1.5,-0.1405803614302364
409.0,Ish Wainright,27.0,PHO,PF,45.0,0.0,359.0,9.4,0.494,0.567,0.115,8.3,7.9,8.1,5.3,2.7,1.5,10.6,14.7,0.0,0.6,0.6,0.079,-3.0,1.0,-2.0,0.0,,2021-22,2021-22,TOR,5,22.8,7.4,2.6,7.2,0.361,1.4,4.2,0.333,0.8,1.0,0.8,2.2,2.6,4.8,1.2,1.8,0.6,1.8,2.6,0.3011245396594827
424.0,James Bouknight,21.0,CHO,SG,31.0,0.0,304.0,10.1,0.459,0.348,0.22,7.6,10.6,9.1,11.9,1.1,0.3,8.8,23.7,-0.1,0.1,0.0,0.001,-3.4,-3.7,-7.1,-0.4,,2021-22,2021-22,CHA,4,28.8,16.8,6.8,15.0,0.45,1.5,4.0,0.375,1.8,2.5,0.7,0.3,2.5,2.8,3.8,0.8,0.8,3.5,1.8,-0.4703361886279897
429.0,Justin Champagnie,20.0,TOR,SF,36.0,0.0,281.0,13.6,0.571,0.418,0.134,13.5,14.3,13.9,5.4,1.4,1.4,10.1,12.0,0.5,0.3,0.8,0.138,-1.3,-0.7,-2.0,0.0,,2021-22,2021-22,TOR,5,17.1,6.8,2.6,6.6,0.394,0.6,2.6,0.231,1.0,1.4,0.714,1.0,3.4,4.4,0.6,1.6,1.0,0.6,0.8,0.8755375803622143
447.0,Joe Wieskamp,22.0,SAS,SG,29.0,0.0,205.0,7.1,0.494,0.768,0.232,2.0,5.2,3.6,5.5,0.9,1.2,3.1,13.1,0.1,0.1,0.1,0.035,-2.9,-1.1,-3.9,-0.1,,2021-22,2021-22,SAS,5,23.4,10.4,3.6,8.2,0.439,1.6,5.2,0.308,1.6,2.0,0.8,1.2,4.4,5.6,1.8,0.6,0.6,1.0,1.6,-0.2426508664313488
471.0,Sam Hauser,24.0,BOS,SF,26.0,0.0,158.0,14.8,0.65,0.88,0.0,3.5,16.0,9.9,9.1,0.3,1.2,3.8,14.5,0.4,0.2,0.6,0.171,2.7,-0.3,2.3,0.2,,2021-22,2021-22,BOS,5,21.5,9.0,3.2,6.4,0.5,2.4,5.2,0.462,0.2,0.2,1.0,0.6,4.2,4.8,2.0,0.8,0.2,1.0,1.2,1.5123772114985257
31.0,Paolo Banchero,20.0,ORL,PF,72.0,72.0,2430.0,14.9,0.529,0.254,0.476,3.9,19.3,11.6,17.2,1.2,1.5,12.8,27.5,-0.3,2.6,2.4,0.047,-0.7,-0.7,-1.5,0.3,ROY-1,2022-23,2022-23,ORL,2,30.1,20.0,5.5,13.5,0.407,1.0,2.0,0.5,8.0,10.0,0.8,1.0,4.0,5.0,6.0,2.5,1.0,5.0,4.5,0.6123258669112696
38.0,Keegan Murray,22.0,SAC,SF,80.0,78.0,2382.0,12.3,0.597,0.641,0.104,4.3,13.4,8.9,5.5,1.2,1.5,6.8,15.8,2.6,1.7,4.3,0.087,0.4,-1.0,-0.6,0.8,ROY-5,2022-23,2022-23,SAC,4,31.9,23.3,7.3,14.5,0.5,3.5,8.8,0.4,5.3,6.5,0.808,0.8,6.3,7.0,2.0,1.3,0.3,2.5,2.8,0.6820990905216698
50.0,Jaden Ivey,20.0,DET,SG,74.0,73.0,2304.0,12.1,0.528,0.356,0.362,3.4,10.7,6.9,26.2,1.3,0.7,17.2,25.4,-0.9,0.8,0.0,-0.001,-1.4,-1.9,-3.3,-0.7,ROY-6,2022-23,2022-23,DET,2,18.8,15.5,4.0,8.0,0.5,1.5,3.0,0.5,6.0,6.0,1.0,1.5,1.5,3.0,4.0,0.0,0.0,2.5,2.5,0.0229803262250212
57.0,Jalen Williams,21.0,OKC,SG,75.0,62.0,2276.0,15.6,0.601,0.258,0.241,3.9,12.2,7.9,15.4,2.1,1.4,12.3,18.4,3.0,2.6,5.6,0.119,-0.4,0.7,0.3,1.3,ROY-2,2022-23,2022-23,OKC,4,26.1,10.5,4.3,9.3,0.459,0.3,2.0,0.125,1.8,4.0,0.438,1.5,1.8,3.3,2.8,1.3,0.8,1.5,3.5,1.1532164128383071
66.0,Bennedict Mathurin,20.0,IND,SG,78.0,17.0,2222.0,13.1,0.566,0.326,0.477,4.4,11.5,7.9,7.6,1.0,0.5,11.7,24.6,1.0,0.8,1.8,0.038,-1.2,-2.5,-3.7,-1.0,"ROY-4,6MOY-8",2022-23,2022-23,IND,3,22.4,19.3,6.7,13.7,0.488,1.7,4.3,0.385,4.3,5.7,0.765,1.7,2.3,4.0,1.3,1.3,0.0,0.7,1.3,0.2338262393487584
94.0,Andrew Nembhard,23.0,IND,SG,75.0,63.0,2073.0,10.0,0.528,0.408,0.096,1.9,8.8,5.3,22.4,1.6,0.5,15.8,16.1,0.4,0.8,1.2,0.029,-2.4,-0.8,-3.2,-0.6,,2022-23,2022-23,IND,5,26.2,6.6,2.6,7.4,0.351,0.6,2.8,0.214,0.8,0.8,1.0,1.2,2.8,4.0,5.0,0.8,0.2,2.8,3.2,0.0106193842700383
148.0,Shaedon Sharpe,19.0,POR,SG,80.0,15.0,1779.0,11.5,0.568,0.437,0.162,4.0,11.3,7.6,7.9,1.0,1.2,10.7,19.0,0.6,0.6,1.2,0.032,-1.3,-2.0,-3.3,-0.6,,2022-23,2022-23,POR,1,5.6,2.0,1.0,3.0,0.333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1258023415631493
150.0,Tari Eason,21.0,HOU,PF,82.0,5.0,1767.0,15.2,0.525,0.261,0.22,12.0,18.9,15.4,7.4,2.6,2.6,12.2,19.3,0.9,1.7,2.6,0.07,-1.3,-0.4,-1.7,0.1,,2022-23,2022-23,HOU,5,27.5,17.2,6.8,15.2,0.447,1.4,4.2,0.333,2.2,2.8,0.786,3.6,6.6,10.2,1.6,1.8,1.0,1.8,3.8,0.718552988549564
166.0,Jalen Duren,19.0,DET,C,67.0,31.0,1670.0,17.3,0.655,0.005,0.394,14.7,25.1,19.7,6.8,1.3,3.1,16.5,14.3,2.9,1.6,4.5,0.129,-0.4,-0.4,-0.8,0.5,,2022-23,2022-23,DET,3,20.5,11.3,4.3,6.7,0.65,0.0,0.0,0.0,2.7,3.7,0.727,0.7,2.7,3.3,2.0,0.3,1.0,0.7,3.7,1.2212711733537835
178.0,Malaki Branham,19.0,SAS,SG,66.0,32.0,1550.0,9.5,0.524,0.417,0.115,1.9,11.2,6.4,11.4,1.0,0.4,10.6,19.1,-0.4,0.2,-0.1,-0.004,-3.0,-2.1,-5.2,-1.3,,2022-23,2022-23,SAS,5,27.9,15.4,5.8,13.6,0.426,2.2,5.2,0.423,1.6,2.2,0.727,1.0,2.6,3.6,1.4,0.6,0.2,2.0,1.2,-0.3600492614115534
218.0,David Roddy,21.0,MEM,PF,70.0,4.0,1258.0,8.8,0.519,0.505,0.155,4.2,12.0,8.1,6.1,1.1,1.4,11.3,16.7,-0.3,1.4,1.1,0.043,-3.2,-0.7,-3.9,-0.6,,2022-23,2022-23,MEM,5,24.6,15.0,5.4,12.2,0.443,1.0,4.6,0.217,3.2,3.8,0.842,2.0,3.0,5.0,1.6,0.4,0.6,1.2,1.6,-0.0810214080650084
228.0,Ochai Agbaji,22.0,UTA,SG,59.0,22.0,1209.0,9.5,0.561,0.591,0.179,3.9,6.9,5.4,7.5,0.6,1.0,9.0,15.8,0.9,0.4,1.3,0.053,-1.7,-1.4,-3.0,-0.3,,2022-23,2022-23,CLE,4,31.0,15.0,4.8,12.8,0.373,3.0,8.0,0.375,2.5,2.8,0.909,0.8,4.0,4.8,2.3,1.3,0.0,1.3,1.0,0.0993214999186139
240.0,Christian Braun,21.0,DEN,SG,76.0,6.0,1181.0,10.3,0.568,0.332,0.221,4.8,12.6,8.8,6.4,1.7,1.3,9.9,13.0,0.7,1.2,1.9,0.079,-2.5,0.1,-2.4,-0.1,,2022-23,2022-23,DEN,4,28.7,11.8,4.3,14.0,0.304,0.8,6.0,0.125,2.5,4.5,0.556,2.0,3.8,5.8,4.8,2.3,1.0,2.5,1.3,0.3305197377909593
261.0,Dyson Daniels,19.0,NOP,PG,59.0,11.0,1042.0,8.8,0.503,0.413,0.192,3.9,16.5,10.2,16.4,2.0,1.0,20.2,11.6,-0.1,1.4,1.3,0.061,-3.4,1.6,-1.8,0.0,,2022-23,2022-23,NOP,1,8.2,1.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.1949880043012843
284.0,Jaylin Williams,20.0,OKC,C,49.0,36.0,914.0,11.2,0.559,0.483,0.231,5.1,23.6,14.1,10.7,1.5,1.2,12.6,13.5,0.7,1.2,1.9,0.099,-2.3,0.6,-1.7,0.1,,2022-23,2022-23,OKC,4,20.9,5.8,1.8,5.8,0.304,0.5,1.8,0.286,1.8,2.5,0.7,1.0,5.5,6.5,3.5,0.5,0.3,1.5,2.5,0.5516678312130648
299.0,Mark Williams,21.0,CHO,C,43.0,17.0,828.0,19.8,0.659,0.0,0.386,11.7,27.7,19.6,3.3,1.6,4.7,12.0,17.0,1.5,1.3,2.8,0.163,-0.5,0.6,0.1,0.4,,2022-23,2022-23,CHA,5,19.4,6.8,3.0,6.8,0.441,0.0,0.2,0.0,0.8,1.2,0.667,2.0,5.4,7.4,1.4,1.0,1.4,1.4,1.4,1.642053411918071
307.0,Caleb Houstan,20.0,ORL,SF,51.0,4.0,812.0,6.2,0.508,0.747,0.099,4.7,9.1,6.9,4.9,0.7,0.8,8.7,11.0,0.1,0.5,0.7,0.039,-3.1,-0.9,-4.0,-0.4,,2022-23,2022-23,ORL,4,28.8,8.5,3.3,10.0,0.325,1.8,7.0,0.25,0.3,0.3,1.0,0.8,3.0,3.8,0.3,0.3,0.3,1.3,1.0,-0.3007863870861437
312.0,Christian Koloko,22.0,TOR,C,58.0,19.0,802.0,11.4,0.517,0.08,0.393,11.1,13.3,12.1,5.0,1.3,6.9,10.2,10.4,0.7,1.0,1.7,0.104,-4.3,0.8,-3.5,-0.3,,2022-23,2022-23,TOR,5,22.1,7.8,3.0,8.2,0.366,0.4,1.0,0.4,1.4,2.6,0.538,1.2,3.0,4.2,1.0,1.8,2.2,1.2,4.0,0.421068897557483
316.0,Bryce McGowens,20.0,CHO,SG,46.0,7.0,787.0,7.2,0.519,0.396,0.396,2.7,10.1,6.3,9.1,0.9,0.7,15.3,15.0,-0.4,0.4,0.1,0.005,-4.6,-1.4,-6.0,-0.8,,2022-23,2022-23,CHA,5,30.8,14.6,4.4,13.0,0.338,2.4,5.6,0.429,3.4,4.6,0.739,0.6,3.4,4.0,2.6,0.2,0.4,2.6,2.6,-0.5648044760521086
328.0,Jaden Hardy,20.0,DAL,SG,48.0,5.0,708.0,14.6,0.571,0.468,0.237,1.8,13.0,7.3,14.9,1.2,0.9,11.1,26.4,0.2,0.5,0.7,0.048,-0.4,-1.9,-2.3,0.0,,2022-23,2022-23,DAL,5,29.5,15.0,5.2,15.0,0.347,1.4,5.2,0.269,3.2,4.6,0.696,0.6,4.0,4.6,2.6,1.2,0.6,5.0,4.6,0.5200204256370763
330.0,MarJon Beauchamp,22.0,MIL,SF,52.0,11.0,701.0,8.2,0.513,0.584,0.152,5.9,11.0,8.5,6.7,1.4,0.8,14.8,18.3,-0.4,0.8,0.4,0.027,-4.1,-0.6,-4.8,-0.5,,2022-23,2022-23,MIL,5,26.5,12.8,4.0,9.4,0.426,2.2,4.8,0.458,2.6,4.0,0.65,0.4,2.8,3.2,1.6,0.8,1.0,2.0,3.2,-0.2807326412740712
341.0,Blake Wesley,19.0,SAS,SG,37.0,1.0,669.0,3.5,0.393,0.242,0.205,1.9,11.7,6.6,18.6,1.8,0.6,21.7,18.5,-1.9,0.3,-1.6,-0.114,-7.9,-1.8,-9.6,-1.3,,2022-23,2022-23,SAS,5,30.6,17.0,5.4,18.0,0.3,2.2,6.4,0.344,4.0,5.4,0.741,0.8,2.8,3.6,4.0,1.6,0.2,2.8,3.0,-1.7053930109343964
347.0,Jabari Walker,20.0,POR,SF,56.0,0.0,619.0,9.6,0.496,0.283,0.227,8.8,15.5,12.2,7.8,0.8,1.9,11.8,17.3,-0.1,0.3,0.2,0.015,-3.9,-2.1,-6.1,-0.6,,2022-23,2022-23,POR,5,22.0,12.4,4.4,7.0,0.629,1.2,2.8,0.429,2.4,3.0,0.8,2.2,6.8,9.0,1.4,1.0,1.0,0.8,2.6,-0.3517150801595208
354.0,Ousmane Dieng,19.0,OKC,PF,39.0,1.0,569.0,9.3,0.505,0.541,0.127,3.5,16.5,9.9,10.7,1.2,1.1,12.0,15.9,-0.1,0.6,0.4,0.038,-3.1,-0.5,-3.6,-0.2,,2022-23,2022-23,OKC,2,22.9,11.0,4.5,10.0,0.45,0.5,3.5,0.143,1.5,2.5,0.6,0.0,6.5,6.5,0.5,0.5,0.5,1.5,0.5,-0.0383423584123296
365.0,Max Christie,19.0,LAL,SG,41.0,3.0,512.0,7.4,0.566,0.585,0.151,1.5,13.8,7.8,5.1,0.8,1.2,10.3,10.4,0.1,0.5,0.6,0.058,-3.2,0.0,-3.1,-0.1,,2022-23,2022-23,LAL,5,24.4,8.2,2.4,8.4,0.286,0.8,3.6,0.222,2.6,3.0,0.867,1.2,3.2,4.4,1.2,0.8,0.0,1.0,1.0,-0.0432419370410484
377.0,Kevon Harris,25.0,ORL,SG,34.0,0.0,457.0,9.2,0.564,0.402,0.383,6.9,10.4,8.7,4.7,1.8,1.1,14.4,13.7,0.2,0.4,0.6,0.065,-3.5,-0.1,-3.6,-0.2,,2022-23,2022-23,MIN,5,27.1,15.8,6.0,10.4,0.577,2.2,4.8,0.458,1.6,2.2,0.727,0.4,2.4,2.8,2.0,1.0,0.4,2.6,3.2,0.0747415189147042
382.0,Orlando Robinson,22.0,MIA,C,31.0,1.0,425.0,13.4,0.565,0.067,0.348,12.8,22.3,17.4,8.4,1.4,2.9,13.5,12.4,0.5,0.6,1.1,0.129,-2.7,0.7,-2.1,0.0,,2022-23,2022-23,MIA,4,23.7,10.0,3.0,7.5,0.4,0.3,1.0,0.25,3.8,4.5,0.833,4.5,4.3,8.8,0.5,0.8,1.8,1.3,2.3,0.8112404979363005
383.0,Johnny Davis,20.0,WAS,SG,28.0,5.0,423.0,7.2,0.446,0.409,0.158,2.7,13.9,8.5,9.2,1.2,1.6,8.5,20.5,-0.6,0.3,-0.3,-0.033,-5.8,-1.7,-7.4,-0.6,,2022-23,2022-23,WAS,3,24.8,8.3,2.7,9.0,0.296,1.0,3.0,0.333,2.0,2.0,1.0,0.7,3.7,4.3,1.7,0.3,0.0,2.7,3.0,-0.8648395297554198
385.0,Jake LaRavia,21.0,MEM,PF,35.0,0.0,414.0,6.7,0.531,0.747,0.095,4.9,11.3,8.1,6.2,1.4,0.9,15.4,11.7,0.0,0.5,0.5,0.054,-3.9,0.4,-3.5,-0.2,,2022-23,2022-23,MEM,4,24.4,2.5,1.0,3.5,0.286,0.5,2.5,0.2,0.0,0.0,0.0,0.3,2.5,2.8,1.8,1.0,1.0,1.3,3.5,-0.1502180691196411
386.0,Dominick Barlow,19.0,SAS,PF,28.0,0.0,408.0,12.4,0.567,0.047,0.291,11.9,15.6,13.7,7.6,1.2,3.8,13.4,11.3,0.5,0.2,0.7,0.082,-3.7,-0.9,-4.6,-0.3,,2022-23,2022-23,SAS,5,19.0,6.8,2.4,4.4,0.545,0.0,0.0,0.0,2.0,3.0,0.667,3.0,3.0,6.0,1.4,0.6,1.2,2.4,4.2,0.2944661796263771
400.0,A.J. Green,23.0,MIL,SG,35.0,1.0,345.0,11.5,0.607,0.84,0.032,1.9,11.3,6.8,8.7,0.8,0.0,6.6,16.6,0.5,0.3,0.8,0.111,-0.3,-0.6,-0.9,0.1,,2022-23,2022-23,MIL,5,17.0,7.0,2.6,7.0,0.371,1.8,5.4,0.333,0.0,0.0,0.0,0.2,1.8,2.0,0.8,0.2,0.0,1.2,1.2,0.7019876618834828
411.0,Kennedy Chandler,20.0,MEM,PG,36.0,0.0,281.0,10.6,0.44,0.181,0.157,3.4,10.9,7.2,26.4,2.0,1.6,16.9,15.8,-0.1,0.4,0.3,0.044,-3.3,0.6,-2.7,0.0,,2022-23,2022-23,MEM,5,24.8,9.2,3.6,11.6,0.31,0.2,3.0,0.067,1.8,2.4,0.75,1.0,2.2,3.2,5.2,1.8,0.2,2.8,1.0,0.1685952490401275
428.0,Dalen Terry,20.0,CHI,SG,38.0,0.0,214.0,14.1,0.523,0.375,0.292,6.5,13.0,9.8,14.1,2.5,2.3,9.0,18.4,0.1,0.3,0.5,0.105,-1.7,1.7,0.0,0.1,,2022-23,2022-23,CHI,5,22.3,11.8,3.8,6.6,0.576,0.6,1.4,0.429,3.6,4.4,0.818,0.8,2.8,3.6,2.8,0.4,0.6,3.6,2.4,0.9516716337245116
40.0,Chet Holmgren,21.0,OKC,C,82.0,82.0,2413.0,20.4,0.632,0.366,0.289,6.2,23.1,15.0,11.6,1.1,7.3,10.9,21.6,4.6,4.4,8.9,0.178,1.8,1.5,3.4,3.3,ROY-2,2023-24,2023-24,OKC,2,29.9,20.5,7.0,12.5,0.56,0.5,3.0,0.167,6.0,8.0,0.75,2.5,7.0,9.5,2.5,1.0,3.5,3.0,3.0,2.0609383383937767
44.0,Brandon Miller,21.0,CHO,SF,74.0,68.0,2383.0,13.0,0.552,0.455,0.16,2.7,12.4,7.4,11.6,1.4,1.6,10.2,23.9,-0.3,1.0,0.8,0.015,-0.9,-1.6,-2.6,-0.3,ROY-3,2023-24,2023-24,CHA,3,30.5,17.3,5.7,16.0,0.354,2.0,7.7,0.261,4.0,5.0,0.8,2.0,6.3,8.3,2.3,1.3,1.0,1.0,4.7,0.2262778382944424
82.0,Victor Wembanyama,20.0,SAS,C,71.0,71.0,2106.0,23.1,0.565,0.332,0.309,8.2,30.7,19.4,21.5,2.0,10.0,16.2,32.2,-0.7,4.4,3.7,0.085,1.9,3.3,5.2,3.8,"ROY-1,DPOY-2,DEF1",2023-24,2023-24,SAS,2,27.2,18.0,5.5,13.5,0.407,1.5,5.0,0.3,5.5,8.0,0.688,2.0,8.0,10.0,1.5,0.5,4.0,3.0,2.5,2.013643339594309
